Dimension_1,Dimension_2
-55.90843,33.94217
-55.24149,30.973333
-58.747635,35.74247
-55.23633,30.983652
-55.2893,30.845007
42.196518,-81.31764
42.16853,-81.42007
42.786697,-81.135414
45.051094,-78.5611
44.549335,-81.63355
42.27281,-81.34702
42.89117,-81.09325
40.110886,-88.086624
9.427794,3.6720445
9.86547,3.350306
1.9550399,6.8234024
9.185117,3.7879488
9.642104,3.5271547
8.967145,3.8796084
1.9973147,6.928382
9.848769,3.3403585
18.86149,29.971415
18.824245,29.950476
18.83143,29.97951
18.920475,29.952719
18.79151,29.920513
18.78125,30.031837
18.886242,29.976954
18.943539,29.942665
86.64496,73.93081
86.789505,73.932495
86.90686,73.93604
87.63327,74.304596
87.69783,74.34051
86.88241,73.94903
86.9591,73.910385
87.80642,74.41644
30.730621,61.51519
32.903915,66.40588
30.772318,61.522877
32.839073,66.36666
26.81838,32.195488
32.862907,66.381905
29.570816,61.344055
44.07554,34.621136
50.516495,-50.880245
38.049583,-27.775917
50.563805,-51.0931
50.644566,-51.35771
38.033478,-27.804409
50.545605,-51.009407
50.519703,-50.889526
50.545044,-51.018394
5.797371,84.79087
6.217917,85.01809
6.29363,85.03058
6.8217955,85.34531
6.542732,85.24451
5.9753304,84.85434
5.839265,84.77093
0.82100284,84.79149
-0.6146142,-73.73469
-3.3581614,-75.20661
-3.1514492,-75.268906
-0.692307,-73.98375
-0.7078045,-73.97163
-0.8105562,-74.1058
-0.41797364,-72.965775
-0.7588156,-74.05379
44.38132,-7.3915386
44.802525,-5.9468956
45.228413,-3.6553354
44.344566,-7.404655
44.32862,-7.38499
44.283623,-7.4346037
45.23683,-3.5513546
44.422,-7.2148156
34.996006,-64.607925
36.02112,-67.706215
35.996,-67.86901
34.968018,-64.68533
36.053017,-67.88794
36.067947,-67.86966
34.993362,-64.62491
34.938293,-64.593735
-18.882767,7.580513
-18.417015,9.714994
-18.916103,7.694259
-19.60253,9.602923
-17.681421,10.1362915
-18.87467,7.7368855
-17.778324,10.069591
-17.074362,15.192805
20.637726,82.14323
20.65686,82.1395
17.393896,81.038826
20.695147,82.25283
13.692086,87.720406
20.661697,82.140816
17.305326,81.06383
20.55057,82.15525
-62.95114,-28.689682
-64.02161,-29.539824
-62.856228,-28.742779
-63.462864,-28.923393
-63.24661,-28.739065
-62.921314,-28.699186
-62.73032,-28.800188
-63.18619,-28.7112
54.482395,-10.23039
54.552113,-10.170713
54.622715,-10.193382
56.32328,31.511272
54.64562,-10.145193
54.49506,-10.213903
28.33459,-2.2836812
28.362852,-2.2787983
-96.64334,25.203974
-107.93162,19.229982
-108.536934,17.982428
-99.196884,10.576364
-107.93628,19.183508
-97.721016,22.524324
-107.903435,19.227594
-108.48167,18.234537
76.837776,-76.329865
75.44236,-73.52278
75.77717,-73.2197
78.1741,-79.30517
77.249535,-78.91614
75.76334,-75.35347
75.809235,-73.51924
76.89962,-76.54649
-37.330173,-63.329266
-35.908123,-63.364735
-37.627254,-63.518368
-36.550312,-63.23588
-38.59395,-64.28519
-28.819572,-63.908695
-28.487633,-63.576912
-28.457155,-63.54818
37.48516,48.887505
37.45832,48.872894
37.45806,48.698727
37.358624,48.301044
37.29495,48.08407
38.475033,42.8873
37.324226,48.297
37.28797,47.80577
-60.031647,69.07072
-31.780077,37.224594
-31.533716,37.31698
-32.36676,37.076874
-31.580189,37.175972
-31.51896,37.400158
-32.59799,36.977478
-31.821999,37.225216
-77.43027,34.521317
-86.26945,59.35558
-78.463554,34.790745
-74.92324,33.77671
-78.90012,34.88291
-77.769936,34.598347
-74.84187,33.72625
-77.74253,34.59124
-77.602745,-55.103386
-76.81969,-54.028183
-76.30161,-53.378216
-76.836685,-53.765182
-77.03696,-52.733303
-76.97959,-53.512745
-77.040184,-53.303444
-77.57948,-55.072117
51.083035,-26.53082
52.440487,-41.38669
52.661922,-41.33939
51.101482,-25.138512
53.007618,-41.547413
52.439835,-41.388622
52.67169,-41.327496
52.621487,-41.35856
55.80185,-104.44493
56.962727,-103.537575
57.187813,-103.74288
53.103016,-103.93547
53.080364,-103.83896
53.157585,-103.99906
52.94362,-103.91759
55.69232,-104.44712
-43.23372,-68.62973
-28.616655,-67.890305
-29.156055,-68.43836
-43.284016,-68.91461
-43.602467,-68.05268
-47.028027,-70.782005
-28.639713,-67.84444
-27.856268,-67.35154
54.80159,-46.06021
59.45682,-50.67399
59.548195,-50.792324
59.787704,-51.248066
54.83594,-46.063545
59.511677,-50.740276
59.62883,-50.923355
54.67389,-46.129326
-70.887436,13.208565
10.42503,32.191093
3.6977334,27.864141
10.430687,32.193104
3.669819,27.855906
3.6730118,27.85834
-2.793642,28.017786
-2.748264,27.812695
66.38681,72.0508
65.45839,72.17621
64.60653,72.5474
64.60782,72.5336
66.17797,72.01267
65.41508,72.21665
80.83384,37.525753
66.19233,72.016045
-70.68772,-51.88389
-70.679596,-51.97917
-70.64809,-51.926014
-69.80691,-50.820457
-70.6984,-51.920033
-70.684,-51.761906
-70.80515,-52.07574
-78.4096,-50.766384
3.1285565,112.13337
3.0880888,112.16185
3.363609,111.95883
3.2014484,112.07764
3.3668387,112.01943
1.9905258,112.99708
3.2818515,112.03981
3.2342453,112.07438
14.328445,-109.00942
14.309122,-108.88331
14.248606,-108.58982
14.793655,-111.529305
14.029702,-107.96353
14.329702,-109.01678
14.418538,-109.53082
14.242558,-108.53322
29.313482,3.038325
29.312016,2.9209168
29.321442,3.0016153
29.47326,1.8547162
29.542253,2.055661
29.569899,2.0786366
29.01977,-0.18918656
29.391768,2.751452
77.074615,-17.045961
77.48399,-16.97155
78.80923,-17.03153
77.13657,-17.03385
77.244835,-17.019474
76.91462,-17.012138
76.888794,-17.092016
78.03226,-16.904167
22.61132,-3.9865716
21.775414,-4.0482745
23.788658,-3.51491
21.031246,-4.0980244
20.981863,-4.1142836
23.638165,-3.7079165
22.262367,-4.0159726
23.527977,-3.7424014
73.72368,-78.22447
73.74373,-78.130844
73.60961,-78.406494
78.85867,-72.29014
78.99022,-72.51912
73.703575,-78.28977
78.86837,-72.212685
78.835976,-71.92422
-19.79118,51.96972
-34.454212,50.5837
-35.356934,50.5003
-19.458517,52.07066
-19.170105,52.239407
11.330212,45.63552
-19.526674,52.030567
-37.66994,50.369335
64.93177,-69.179054
64.99887,-68.25407
64.907524,-69.567375
64.97348,-68.969444
65.04275,-68.55516
64.974106,-68.972404
64.60121,-70.80861
64.1472,-67.12089
-40.227562,-82.06937
-32.920135,-85.899345
-46.94736,-78.442055
-46.963196,-78.45733
-40.55606,-81.97081
-40.343655,-82.049255
-46.957153,-78.46523
-47.024143,-78.58142
29.713152,-30.730278
38.127842,-49.208206
38.09805,-49.246704
29.72792,-30.739887
29.80309,-30.714066
20.674046,-48.192604
29.91654,-30.719767
38.066685,-49.245956
-9.826062,23.367453
-9.726688,23.360815
-7.8394175,24.394464
-9.87157,23.34937
-9.297385,23.404793
-6.180072,25.862347
-6.7934947,25.299854
-9.497857,23.392107
-65.70368,-71.67883
-67.24081,-69.5361
-65.1242,-72.166466
-65.68728,-71.7297
-67.22572,-69.689224
-67.15102,-69.54316
-65.7208,-71.96131
-64.34002,-72.92411
33.01859,-51.76875
31.970013,-12.676381
31.459623,-11.698271
31.516512,-12.565511
32.955902,-51.782593
31.76421,-12.936307
31.448778,-11.849531
31.59586,-12.790438
46.291412,-80.13979
46.264717,-80.318115
46.512905,-79.2065
46.356194,-79.72917
46.498158,-79.12856
46.214615,-81.03556
45.862617,-78.83424
46.115635,-81.86083
-38.805557,-75.374275
-32.301987,-75.24262
-32.44905,-77.299194
-31.439796,-75.570724
-38.970337,-75.494896
-31.306316,-75.59816
-31.430237,-75.57888
-34.888313,-74.33721
-78.940834,18.69533
-78.88933,18.639568
-114.18154,16.458637
-78.898224,18.671768
-78.890915,18.632883
-78.78705,19.30883
-75.70423,-21.80035
-72.146095,-17.490623
50.97313,3.798499
51.20613,3.154786
43.157616,32.82957
43.147182,32.86893
50.942917,4.1396823
51.10561,4.273291
51.006496,4.259927
56.14441,31.740664
-22.584606,29.503078
-24.272139,32.729546
-24.220814,32.584957
-24.167898,32.422737
-22.584738,29.392443
-24.115742,32.411476
-22.644783,29.78055
-22.58172,29.471336
1.0955259,22.909267
1.4516246,22.827932
1.9840935,22.880432
12.033393,21.90383
12.030283,21.926908
3.756106,22.932806
12.049295,21.815327
1.4539726,22.772617
16.132904,-112.6006
16.56958,-110.87272
16.313307,-111.73286
16.329264,-111.75162
16.683966,-106.16376
16.457445,-111.403496
17.286074,-106.99655
16.128942,-112.46471
-23.233969,-39.78346
-21.287058,-38.315563
-23.035006,-39.771133
-22.476345,-39.23124
-21.180164,-38.22861
-21.260397,-38.263092
-23.11304,-40.061337
-20.320139,-38.017765
30.05707,-79.60736
30.105934,-85.917564
31.31416,-85.34392
30.099403,-85.95243
30.662437,-85.050186
30.030132,-79.68041
30.026146,-79.66188
30.012064,-79.69877
-47.060596,35.28637
-51.428387,34.602425
-50.553516,32.42924
-51.433586,34.610638
-52.19643,35.07253
-47.087776,35.40378
-46.983227,35.263668
-51.766697,34.914604
21.681927,111.43143
21.378315,111.34464
22.152992,111.400894
21.41152,111.32978
22.024218,111.42238
20.990698,111.11722
22.154394,111.38863
22.223728,111.3498
-113.47495,17.125307
-113.494804,17.150925
-113.417145,17.196424
-113.48617,17.108837
-117.014,16.010551
-112.13583,-3.4461458
-113.68045,17.036089
-113.72168,17.019669
31.535385,-115.57328
38.510975,-112.855774
38.430016,-112.95889
24.386757,-107.146
37.735806,-112.14601
37.443546,-111.806244
37.66366,-112.054634
31.549643,-115.58703
88.41494,72.90546
88.576256,73.01406
88.43242,72.91741
89.04374,73.315994
89.16689,73.389404
88.54886,72.998215
88.600975,73.0287
89.022285,73.29943
-4.2276607,113.030075
-4.693207,113.63911
-4.1501327,113.012375
-4.708388,113.56164
-4.7673893,113.742905
-4.2781134,113.08058
-4.993812,114.025986
-4.864247,113.87742
51.71366,39.728767
53.275913,42.1266
51.619602,39.675392
51.601704,39.672157
53.31067,42.294834
51.69654,39.7411
53.26472,42.290306
51.639156,39.68695
-46.967754,-84.3931
-31.418926,-88.84721
-31.421385,-88.85061
-46.94811,-84.32234
-47.01254,-84.2234
-46.985256,-84.28832
-31.41524,-88.85936
-47.332207,-84.083244
40.258415,-56.118412
39.680397,-56.62733
40.57927,-55.771023
40.455864,-55.962555
39.575493,-56.693195
39.15917,-54.511734
39.56684,-56.63642
39.015377,-55.16998
46.704365,67.29119
43.536415,68.01387
46.79539,67.31375
45.10554,67.501205
43.675346,67.76551
46.881123,67.31908
47.004726,67.30061
43.622536,67.57785
1.3570819,64.40335
-0.19105981,63.40302
-2.1027205,64.35317
0.5235574,63.871387
-1.3281124,64.05151
0.28875628,63.916977
1.1514239,64.27594
-1.9679551,64.296135
45.489403,28.271347
45.49413,28.172503
45.501408,28.124641
45.49132,28.032537
45.4929,28.22191
40.18972,15.658169
45.507786,28.19358
45.36252,29.42595
70.94722,16.923882
70.91975,16.851454
71.041435,15.818528
71.0335,15.931848
71.02832,15.951194
70.99302,16.019114
71.03679,15.857158
70.95465,16.859726
-32.424416,-11.9067955
-34.10495,-7.309816
-34.155483,-7.5058436
-34.261276,-7.7015586
-34.108696,-7.4366875
-34.194088,-7.544319
-34.25441,-7.6509023
-32.54198,-11.850361
-57.856697,23.122961
-55.149746,11.010189
-54.99535,10.824253
-55.123688,10.957702
-58.28867,22.769835
-55.01071,10.817897
-58.207172,22.926596
-58.11935,22.971472
34.436172,75.35366
34.457195,75.26349
34.417904,75.35174
34.48904,74.84542
34.402515,75.380005
34.50188,74.976654
34.395695,75.350685
34.411114,75.31772
113.988556,16.825191
113.88341,16.607334
113.96786,16.81758
113.798294,16.571045
111.561226,15.736307
89.86469,-1.3232388
113.82828,16.581526
113.95062,16.65055
4.703447,71.84581
4.8089757,71.50032
4.7819867,71.53465
4.762778,71.42141
4.4800887,72.09625
4.6609516,71.87691
7.339708,76.46186
4.7787313,71.548904
-3.4408388,-31.483551
-3.6061668,-31.405535
-4.461719,-31.20105
0.123990335,-47.76348
2.3977418,-42.538216
-3.555263,-31.423775
-4.387134,-31.228895
25.155334,-60.25704
-35.157585,-51.26492
-29.692677,-55.89213
-35.227432,-51.297447
-35.006683,-51.20159
-35.014404,-51.2038
-43.884712,-59.69606
-35.14807,-51.343628
-35.412243,-51.349403
59.63909,-78.994896
65.12844,-80.78253
66.084946,-81.06267
65.88983,-80.89396
65.28345,-80.80756
65.969505,-81.005264
66.178375,-81.06899
58.912045,-78.65307
-27.824669,-23.669401
-28.095762,-21.462337
-28.147282,-21.20778
-28.188244,-20.982533
-27.958397,-22.623972
-27.828074,-23.451468
-27.956923,-22.766142
-27.99545,-22.415709
-0.4660389,52.19675
4.0709095,48.990696
-0.46277967,52.199997
0.045688745,52.57485
-0.44917542,52.226223
-0.36957327,52.2921
4.0678697,48.991264
-0.47019532,52.206203
-112.768234,-26.549301
-112.95302,-26.73977
-112.52031,-26.48375
-112.96626,-26.764881
-112.72148,-26.635778
-112.597466,-26.534662
-109.84641,-25.96703
-110.1533,-25.908087
-7.8382463,-82.3245
-7.8290973,-82.25765
-12.479188,-77.31895
-7.670062,-81.393616
-7.853202,-82.20146
-1.2200341,-79.68754
-7.834581,-82.281815
-7.5896626,-81.50967
-2.9889781,-11.400404
-3.0656948,-12.037885
-2.9818454,-11.98514
-3.034394,-11.890557
-3.0280638,-11.78496
-3.0580428,-12.043365
-3.0112438,-11.718457
-2.7708905,-12.072251
66.210014,74.48173
67.4674,74.72269
67.43106,74.70861
66.247185,74.49751
66.43318,74.51364
67.35924,74.68451
67.628914,74.77014
67.65407,74.77277
2.1308613,52.82797
2.136381,52.84146
2.9328477,50.346092
2.9648366,50.367622
2.1350324,52.837574
2.9820583,50.39957
2.2386322,52.97793
2.162443,52.896954
-70.76749,-30.6189
-70.74608,-29.546982
-70.72274,-30.705927
-72.444,-28.328503
-70.73981,-30.356634
-72.44621,-28.029099
-72.89776,-31.06125
-70.796555,-29.553234
-17.435963,11.621652
-17.424921,11.840966
-17.424465,11.861748
-17.499228,11.457994
-19.047806,6.6204944
-19.05361,6.630597
-19.05876,6.6482186
-17.407328,11.841498
-5.327389,-3.0538104
-3.9473736,0.6178977
-4.3120775,0.84096795
-3.2427258,0.20053555
-5.2936845,-4.8505306
-4.7957754,0.8336031
-5.4338193,-4.7145634
-3.7948017,0.4792766
45.09856,-50.621445
45.871082,-51.636562
45.801037,-51.486385
45.864765,-51.621593
45.31619,-50.965366
45.192722,-50.81765
46.057507,-51.72781
45.171394,-50.814117
96.57683,8.575846
110.764984,9.855492
96.34566,8.6178665
96.47143,8.596298
110.88079,10.006886
111.98428,7.4461994
96.405396,8.678765
110.91886,10.073277
109.81091,-25.273771
107.434525,-22.732328
107.41143,-22.655212
107.4025,-22.646374
109.69047,-25.246778
107.412575,-22.671127
109.56233,-25.063938
109.74854,-25.339027
-26.78601,22.880192
-25.518198,22.990063
-26.916182,22.891253
-25.459885,22.996866
-25.668797,23.005922
-24.57948,32.799984
-25.554369,22.99659
-27.46518,21.843273
-86.27439,-34.558594
-86.55356,-34.201946
-86.291565,-34.542973
-86.47651,-34.353104
-89.49855,-36.3893
-86.50011,-34.223324
-93.28018,-32.331253
-86.55118,-34.214314
-43.765694,72.77259
-43.83952,72.722786
-49.097797,76.23625
-44.709,72.46968
-48.857777,76.09209
-43.72108,72.76087
-49.19134,76.34387
-43.49527,72.744446
59.865818,-24.79477
59.903793,-26.317415
59.86296,-24.875301
54.77639,-43.155117
59.90468,-26.575125
54.712135,-43.073284
54.72534,-43.020462
54.442623,-42.55459
56.933838,-103.20529
52.49127,-104.98552
52.540264,-105.06978
56.138435,-103.40482
52.607697,-106.3335
52.683025,-106.079155
51.773262,-102.820465
56.503006,-103.274155
12.313159,84.6587
12.562749,82.90484
11.771025,86.65686
12.602421,83.01154
12.562867,83.09156
12.58659,83.13167
12.543361,83.24787
12.5671015,83.04202
-69.84245,-24.801907
-74.966644,-19.205336
-69.87111,-24.768818
-70.015114,-24.509039
-70.04097,-24.49758
-74.895294,-19.39644
-74.13954,-19.679926
-74.076546,-19.738808
-4.755568,52.69188
-6.8554173,51.01188
-5.4162297,52.111816
-6.335449,51.687828
-6.7623944,51.25943
-5.751365,52.082657
-6.868211,51.226345
-4.9638996,52.590973
-105.130066,-36.563217
-105.1401,-36.076015
-105.13366,-36.520214
-105.048744,-35.82694
-105.11811,-36.6144
-105.11785,-36.001457
-105.142525,-36.095356
-105.14246,-36.1065
70.12502,-29.110773
67.239334,-25.349026
70.12664,-29.166876
66.74544,-24.960411
70.14355,-29.330015
66.82313,-25.04688
69.983,-29.339338
66.55302,-24.848574
9.495854,-78.04449
9.477477,-78.089424
9.394776,-77.523
9.415879,-77.77953
9.414076,-78.06084
9.37202,-77.48016
10.269992,-79.372894
10.343535,-79.44374
42.625465,11.213002
42.62767,11.267089
42.55997,11.072594
41.656372,9.242417
42.65707,11.281385
42.60657,11.1633
42.56846,11.305394
41.62186,9.192842
-43.457096,-76.323906
-43.474586,-76.34873
-43.430256,-76.4377
-23.872719,-68.04922
-43.50683,-76.34245
-43.442772,-76.32652
-43.38337,-76.223785
-43.555817,-76.36133
81.7111,-70.16171
81.88782,-69.91612
81.1101,-69.29082
80.286736,-69.09143
81.46241,-69.49648
81.84365,-70.36813
80.8867,-69.06319
84.38035,-76.626625
-20.532465,93.79222
-18.611416,93.67436
-18.562162,94.73939
-18.786348,94.781204
-20.915432,93.460266
-18.665958,94.74659
-18.651209,94.741585
-20.924522,93.46427
-76.1726,42.328156
-80.47813,60.563046
-75.87253,42.355366
-80.46882,60.513905
-75.97775,42.344807
-80.47032,60.48686
-80.47363,60.491
-80.44097,60.461845
-4.0207205,-14.038382
-3.9526782,-13.931141
-3.797765,-16.648413
-3.9470904,-16.055931
-3.8929336,-13.828042
-3.7012482,-16.597544
-4.0610414,-14.115268
-4.0510793,-14.086449
15.690718,-46.439228
15.619555,-31.642666
6.687217,-39.108345
15.651359,-31.657562
15.651975,-31.656523
15.647504,-31.63324
15.868978,-46.920307
15.652916,-31.654493
-41.81996,-57.43052
-41.635365,-57.41781
-40.901875,-57.337994
-42.931065,-56.08915
-42.949913,-56.04677
-41.113113,-57.322514
-41.84306,-57.40861
-28.065567,-65.71275
68.972755,41.136898
69.07956,41.1986
68.926636,41.113308
68.99307,41.146236
70.22066,42.56126
68.91839,41.111732
70.29292,42.619446
70.38476,42.988205
-40.75287,91.53466
-40.79002,91.532974
-40.681168,91.683556
-40.68392,91.66067
-26.645245,86.0411
-40.71783,91.597496
-26.63516,86.01166
-26.627983,86.03863
-7.7236753,-70.2348
-6.3047013,-67.50001
-7.902111,-70.57149
-7.129483,-68.60431
-6.961207,-68.18233
-7.1847935,-68.82638
-7.774333,-70.342285
-7.08421,-68.44465
-77.932625,77.72789
-77.89285,77.5868
-77.01447,76.432625
-77.875885,77.5134
-77.82798,77.40876
-77.608154,77.06855
9.48324,45.96528
-77.892815,77.59718
-28.671888,-3.8445628
-30.322058,-3.1385577
-30.25786,-3.1305685
-30.429024,-3.0407138
-30.78518,-3.1031086
-30.514883,-3.1036322
-30.480951,-3.0974443
-28.609947,-3.8822298
-23.325819,15.304088
-23.455414,15.130973
-24.2921,11.09703
-23.46323,15.15514
-24.811083,13.331857
-24.957321,12.936939
-24.241634,11.040994
-24.97952,12.967872
99.874855,28.661135
66.78471,80.81862
65.65844,82.49929
65.6979,82.60313
67.09764,80.724754
66.78661,80.80543
65.64077,82.474
65.660645,82.5288
38.102478,32.093422
42.79195,64.47586
42.765537,64.51927
42.770588,64.518524
45.40792,62.043262
42.755096,64.51617
42.80364,64.489006
45.5712,61.875954
-65.21873,83.97331
-65.330956,73.768776
-65.34852,73.729706
-65.265656,83.931015
-65.27562,83.95527
-65.34588,73.738075
-65.168686,84.0693
-65.20152,73.97937
26.905954,-25.75873
26.151827,-24.926783
26.010725,-24.223993
43.466255,-46.411354
43.446484,-46.415947
26.943733,-25.739569
43.47873,-46.41803
43.473248,-46.412174
89.730194,72.88499
89.19261,72.388954
90.10933,73.68272
89.63926,72.77977
88.879974,72.02661
89.766914,72.89859
88.98246,72.15637
89.72165,72.89572
7.9494987,109.600586
7.971778,109.51341
7.6227875,107.47838
7.5501337,107.22816
7.64356,107.50571
7.6158686,109.82387
7.621583,107.48273
7.843357,109.65944
25.502308,-66.120186
22.729065,-66.281456
22.70955,-66.313934
14.319714,-80.69009
25.106327,-66.178215
22.767088,-66.26746
25.30518,-66.157974
25.479593,-66.11393
-25.304846,108.69316
-25.414906,106.61729
-25.34073,108.57098
-25.415012,106.587555
-25.35558,106.44359
-25.40081,106.522385
-25.377708,108.55354
-25.312145,108.69487
0.97139275,-73.9366
-0.038113084,-74.3492
0.025104027,-74.31353
0.82036394,-73.928795
-2.7611384,-73.70327
0.8550051,-73.925835
0.9667307,-73.933174
0.8914024,-73.91759
-83.831154,-38.752316
-83.797455,-38.735085
-84.0863,-38.84452
-83.72593,-38.6799
-83.948524,-38.812393
-90.33125,-46.69401
-83.594734,-38.616875
-83.78134,-38.72846
-38.996876,-85.63432
-36.401093,-87.31073
-36.053875,-87.49138
-36.11611,-87.38091
-48.874905,-74.538925
-39.55681,-85.20271
-37.270893,-86.76157
-36.52484,-87.2326
32.111835,-115.73179
24.542925,-104.576546
27.409317,-107.29364
27.347692,-107.19261
32.184937,-115.68881
27.368547,-107.25456
27.398754,-107.264595
27.37656,-107.22053
90.420616,46.637955
82.133934,26.327436
82.7591,26.552483
82.53715,26.490324
82.07124,26.305544
82.3843,26.433987
